H	T	d	Uc	L
7.00	13.00	40.00	0.00	219.2581
9.00	13.00	40.00	0.00	220.9888
11.00	13.00	40.00	0.00	223.1424
13.00	13.00	40.00	0.00	225.7102
1.00	14.00	40.00	0.00	239.2869
3.00	14.00	40.00	0.00	239.7398
5.00	14.00	40.00	0.00	240.6447
7.00	14.00	40.00	0.00	241.9995
9.00	14.00	40.00	0.00	243.8009
11.00	14.00	40.00	0.00	246.0429
13.00	14.00	40.00	0.00	248.7163
1.00	15.00	40.00	0.00	261.5872
3.00	15.00	40.00	0.00	262.0717
5.00	15.00	40.00	0.00	263.0391
7.00	15.00	40.00	0.00	264.4861
9.00	15.00	40.00	0.00	266.4071
11.00	15.00	40.00	0.00	268.7935
13.00	15.00	40.00	0.00	271.6324
1.00	16.00	40.00	0.00	283.5989
3.00	16.00	40.00	0.00	284.1275
5.00	16.00	40.00	0.00	285.1818
7.00	16.00	40.00	0.00	286.7553
9.00	16.00	40.00	0.00	288.8381
11.00	16.00	40.00	0.00	291.4162
13.00	16.00	40.00	0.00	294.4705
1.00	17.00	40.00	0.00	305.3647
3.00	17.00	40.00	0.00	305.9493
5.00	17.00	40.00	0.00	307.1126
7.00	17.00	40.00	0.00	308.8437
9.00	17.00	40.00	0.00	311.1257
11.00	17.00	40.00	0.00	313.9364
13.00	17.00	40.00	0.00	317.2479
1.00	18.00	40.00	0.00	326.9215
3.00	18.00	40.00	0.00	327.5730
5.00	18.00	40.00	0.00	328.8667
7.00	18.00	40.00	0.00	330.7841
9.00	18.00	40.00	0.00	333.2988
11.00	18.00	40.00	0.00	336.3778
13.00	18.00	40.00	0.00	339.9816
1.00	19.00	40.00	0.00	348.2997
3.00	19.00	40.00	0.00	349.0293
5.00	19.00	40.00	0.00	350.4736
7.00	19.00	40.00	0.00	352.6044
9.00	19.00	40.00	0.00	355.3825
11.00	19.00	40.00	0.00	358.7608
13.00	19.00	40.00	0.00	362.6864
1.00	20.00	40.00	0.00	369.5251
3.00	20.00	40.00	0.00	370.3437
5.00	20.00	40.00	0.00	371.9586
7.00	20.00	40.00	0.00	374.3284
9.00	20.00	40.00	0.00	377.3977
11.00	20.00	40.00	0.00	381.1024
13.00	20.00	40.00	0.00	385.3741
1.00	3.00	45.00	0.00	14.6831
1.00	4.00	45.00	0.00	25.3585
1.00	6.00	45.00	0.00	56.3576
3.00	6.00	45.00	0.00	57.7009
1.00	7.00	45.00	0.00	76.5126
3.00	7.00	45.00	0.00	77.5146
5.00	7.00	45.00	0.00	79.4116
1.00	8.00	45.00	0.00	99.3194
3.00	8.00	45.00	0.00	100.0854
5.00	8.00	45.00	0.00	101.5677
7.00	8.00	45.00	0.00	103.6886
1.00	9.00	45.00	0.00	123.8982
3.00	9.00	45.00	0.00	124.5014
5.00	9.00	45.00	0.00	125.6841
7.00	9.00	45.00	0.00	127.4040
9.00	9.00	45.00	0.00	129.6069
1.00	10.00	45.00	0.00	149.2455
3.00	10.00	45.00	0.00	149.7422
5.00	10.00	45.00	0.00	150.7241
7.00	10.00	45.00	0.00	152.1699
9.00	10.00	45.00	0.00	154.1324
11.00	10.00	45.00	0.00	156.6102
1.00	11.00	45.00	0.00	174.6550
3.00	11.00	45.00	0.00	175.0873
5.00	11.00	45.00	0.00	175.9462
7.00	11.00	45.00	0.00	177.2210
9.00	11.00	45.00	0.00	178.8972
11.00	11.00	45.00	0.00	180.9803
1.00	12.00	45.00	0.00	199.7815
3.00	12.00	45.00	0.00	200.1795
5.00	12.00	45.00	0.00	200.9727
7.00	12.00	45.00	0.00	202.1560
9.00	12.00	45.00	0.00	203.7218
11.00	12.00	45.00	0.00	205.6608
13.00	12.00	45.00	0.00	208.5050
1.00	13.00	45.00	0.00	224.5085
3.00	13.00	45.00	0.00	224.8939
5.00	13.00	45.00	0.00	225.6635
7.00	13.00	45.00	0.00	226.8146
9.00	13.00	45.00	0.00	228.3436
11.00	13.00	45.00	0.00	230.2451
13.00	13.00	45.00	0.00	232.5125
1.00	14.00	45.00	0.00	248.8276
3.00	14.00	45.00	0.00	249.2167
5.00	14.00	45.00	0.00	249.9943
7.00	14.00	45.00	0.00	251.1590
9.00	14.00	45.00	0.00	252.7084
11.00	14.00	45.00	0.00	254.6390
13.00	14.00	45.00	0.00	256.9455
1.00	15.00	45.00	0.00	272.7720
3.00	15.00	45.00	0.00	273.1778
5.00	15.00	45.00	0.00	273.9889
7.00	15.00	45.00	0.00	275.2038
9.00	15.00	45.00	0.00	276.8200
11.00	15.00	45.00	0.00	278.8338
13.00	15.00	45.00	0.00	281.2393
1.00	16.00	45.00	0.00	296.3866
3.00	16.00	45.00	0.00	296.8202
5.00	16.00	45.00	0.00	297.6863
7.00	16.00	45.00	0.00	298.9825
9.00	16.00	45.00	0.00	300.7048
11.00	16.00	45.00	0.00	302.8473
13.00	16.00	45.00	0.00	305.4015
1.00	17.00	45.00	0.00	319.7162
3.00	17.00	45.00	0.00	320.1875
5.00	17.00	45.00	0.00	321.1279
7.00	17.00	45.00	0.00	322.5328
9.00	17.00	45.00	0.00	324.3955
11.00	17.00	45.00	0.00	326.7061
13.00	17.00	45.00	0.00	329.4516
1.00	18.00	45.00	0.00	342.8008
3.00	18.00	45.00	0.00	343.3190
5.00	18.00	45.00	0.00	344.3515
7.00	18.00	45.00	0.00	345.8905
9.00	18.00	45.00	0.00	347.9244
11.00	18.00	45.00	0.00	350.4378
13.00	18.00	45.00	0.00	353.4114
1.00	19.00	45.00	0.00	365.6751
3.00	19.00	45.00	0.00	366.2491
5.00	19.00	45.00	0.00	367.3906
7.00	19.00	45.00	0.00	369.0872
9.00	19.00	45.00	0.00	371.3208
11.00	19.00	45.00	0.00	374.0682
13.00	19.00	45.00	0.00	377.3017
1.00	20.00	45.00	0.00	388.3682
3.00	20.00	45.00	0.00	389.0067
5.00	20.00	45.00	0.00	390.2739
7.00	20.00	45.00	0.00	392.1506
9.00	20.00	45.00	0.00	394.6101
11.00	20.00	45.00	0.00	397.6194
13.00	20.00	45.00	0.00	401.1407
1.00	3.00	50.00	0.00	14.7072
1.00	5.00	50.00	0.00	39.2697
3.00	6.00	50.00	0.00	57.7047
1.00	7.00	50.00	0.00	76.5649
3.00	7.00	50.00	0.00	77.5694
5.00	7.00	50.00	0.00	79.4711
1.00	8.00	50.00	0.00	99.6253
3.00	8.00	50.00	0.00	100.3953
5.00	8.00	50.00	0.00	101.8849
7.00	8.00	50.00	0.00	104.0691
1.00	9.00	50.00	0.00	124.8642
3.00	9.00	50.00	0.00	125.4688
5.00	9.00	50.00	0.00	126.6535
7.00	9.00	50.00	0.00	128.3742
9.00	9.00	50.00	0.00	130.5809
1.00	10.00	50.00	0.00	151.3136
3.00	10.00	50.00	0.00	151.8049
5.00	10.00	50.00	0.00	152.7753
7.00	10.00	50.00	0.00	154.2021
9.00	10.00	50.00	0.00	156.1334
11.00	10.00	50.00	0.00	158.3378
1.00	11.00	50.00	0.00	178.1338
3.00	11.00	50.00	0.00	178.5519
5.00	11.00	50.00	0.00	179.3820
7.00	11.00	50.00	0.00	180.6122
9.00	11.00	50.00	0.00	182.2266
11.00	11.00	50.00	0.00	184.2657
13.00	11.00	50.00	0.00	186.7899
1.00	12.00	50.00	0.00	204.8245
3.00	12.00	50.00	0.00	205.1991
5.00	12.00	50.00	0.00	205.9452
7.00	12.00	50.00	0.00	207.0568
9.00	12.00	50.00	0.00	208.5253
11.00	12.00	50.00	0.00	210.3403
13.00	12.00	50.00	0.00	212.4898
1.00	13.00	50.00	0.00	231.1661
3.00	13.00	50.00	0.00	231.5188
5.00	13.00	50.00	0.00	232.2225
7.00	13.00	50.00	0.00	233.2742
9.00	13.00	50.00	0.00	234.6696
11.00	13.00	50.00	0.00	236.4029
13.00	13.00	50.00	0.00	238.4839
1.00	14.00	50.00	0.00	257.0967
3.00	14.00	50.00	0.00	257.4432
5.00	14.00	50.00	0.00	258.1355
7.00	14.00	50.00	0.00	259.1721
9.00	14.00	50.00	0.00	260.5506
11.00	14.00	50.00	0.00	262.2678
13.00	14.00	50.00	0.00	264.3195
1.00	15.00	50.00	0.00	282.6257
3.00	15.00	50.00	0.00	282.9784
5.00	15.00	50.00	0.00	283.6835
7.00	15.00	50.00	0.00	284.7399
9.00	15.00	50.00	0.00	286.1461
11.00	15.00	50.00	0.00	287.8998
13.00	15.00	50.00	0.00	289.9976
1.00	16.00	50.00	0.00	307.7895
3.00	16.00	50.00	0.00	308.1586
5.00	16.00	50.00	0.00	308.8962
7.00	16.00	50.00	0.00	310.0014
9.00	16.00	50.00	0.00	311.4722
11.00	16.00	50.00	0.00	313.3059
13.00	16.00	50.00	0.00	315.4986
1.00	17.00	50.00	0.00	332.6316
3.00	17.00	50.00	0.00	333.0257
5.00	17.00	50.00	0.00	333.8131
7.00	17.00	50.00	0.00	334.9919
9.00	17.00	50.00	0.00	336.5590
11.00	17.00	50.00	0.00	338.5101
13.00	17.00	50.00	0.00	340.8391
1.00	18.00	50.00	0.00	357.1938
3.00	18.00	50.00	0.00	357.6210
5.00	18.00	50.00	0.00	358.4736
7.00	18.00	50.00	0.00	359.7484
9.00	18.00	50.00	0.00	361.4400
11.00	18.00	50.00	0.00	363.5414
13.00	18.00	50.00	0.00	366.0429
1.00	19.00	50.00	0.00	381.5138
3.00	19.00	50.00	0.00	381.9814
5.00	19.00	50.00	0.00	382.9138
7.00	19.00	50.00	0.00	384.3053
9.00	19.00	50.00	0.00	386.1473
11.00	19.00	50.00	0.00	388.4284
13.00	19.00	50.00	0.00	391.1343
1.00	20.00	50.00	0.00	405.6239
3.00	20.00	50.00	0.00	406.1393
5.00	20.00	50.00	0.00	407.1654
7.00	20.00	50.00	0.00	408.6933
9.00	20.00	50.00	0.00	410.7096
11.00	20.00	50.00	0.00	413.1973
13.00	20.00	50.00	0.00	416.1361
1.00	3.00	5.00	0.50	16.7945
1.00	5.00	5.00	0.50	33.9223
1.00	7.00	5.00	0.50	50.4459
3.00	7.00	5.00	0.50	55.4076
1.00	8.00	5.00	0.50	58.6133
3.00	8.00	5.00	0.50	64.5943
1.00	9.00	5.00	0.50	62.7993
3.00	10.00	5.00	0.50	83.0251
1.00	11.00	5.00	0.50	83.0618
3.00	11.00	5.00	0.50	92.2545
1.00	12.00	5.00	0.50	91.2161
3.00	12.00	5.00	0.50	101.4886
1.00	14.00	5.00	0.50	107.5346
3.00	14.00	5.00	0.50	119.9658
3.00	15.00	5.00	0.50	137.4653
1.00	16.00	5.00	0.50	123.8608
3.00	16.00	5.00	0.50	120.6002
1.00	18.00	5.00	0.50	140.1898
3.00	18.00	5.00	0.50	156.9397
3.00	19.00	5.00	0.50	186.0204
1.00	20.00	5.00	0.50	156.5195
3.00	20.00	5.00	0.50	175.4322
1.00	3.00	10.00	0.50	17.3653
1.00	4.00	10.00	0.50	28.5412
3.00	5.00	10.00	0.50	42.4104
1.00	6.00	10.00	0.50	52.7825
3.00	6.00	10.00	0.50	54.3709
1.00	7.00	10.00	0.50	64.5277
3.00	7.00	10.00	0.50	66.2883
1.00	8.00	10.00	0.50	76.0092
3.00	8.00	10.00	0.50	78.1115
1.00	9.00	10.00	0.50	87.2993
3.00	9.00	10.00	0.50	89.8760
5.00	9.00	10.00	0.50	94.3734
1.00	10.00	10.00	0.50	98.4547
3.00	10.00	10.00	0.50	101.6138
5.00	10.00	10.00	0.50	106.8077
1.00	11.00	10.00	0.50	109.5156
3.00	11.00	10.00	0.50	113.3447
5.00	11.00	10.00	0.50	119.2763
1.00	12.00	10.00	0.50	120.5104
3.00	12.00	10.00	0.50	125.0786
5.00	12.00	10.00	0.50	131.7675
1.00	13.00	10.00	0.50	131.4595
3.00	13.00	10.00	0.50	136.8194
5.00	13.00	10.00	0.50	144.2738
5.00	14.00	10.00	0.50	137.3708
1.00	15.00	10.00	0.50	153.2747
3.00	15.00	10.00	0.50	160.3222
5.00	15.00	10.00	0.50	169.3125
1.00	16.00	10.00	0.50	134.3257
3.00	16.00	10.00	0.50	139.1261
5.00	16.00	10.00	0.50	148.1152
1.00	17.00	10.00	0.50	146.3909
3.00	17.00	10.00	0.50	151.1286
5.00	17.00	10.00	0.50	160.1690
1.00	18.00	10.00	0.50	158.3475
3.00	18.00	10.00	0.50	163.1127
5.00	18.00	10.00	0.50	172.2934
1.00	19.00	10.00	0.50	170.1946
3.00	19.00	10.00	0.50	175.0656
5.00	19.00	10.00	0.50	184.4759
1.00	20.00	10.00	0.50	181.9372
3.00	20.00	10.00	0.50	186.9829
5.00	20.00	10.00	0.50	196.7050
1.00	3.00	15.00	0.50	17.3834
1.00	5.00	15.00	0.50	43.1149
3.00	5.00	15.00	0.50	44.6250
1.00	6.00	15.00	0.50	58.0171
3.00	6.00	15.00	0.50	59.1938
1.00	7.00	15.00	0.50	72.8078
3.00	7.00	15.00	0.50	73.8843
1.00	8.00	15.00	0.50	87.2567
3.00	8.00	15.00	0.50	88.3719
5.00	8.00	15.00	0.50	90.5833
1.00	9.00	15.00	0.50	101.3834
3.00	9.00	15.00	0.50	102.6361
5.00	9.00	15.00	0.50	105.0982
1.00	10.00	15.00	0.50	115.2529
3.00	10.00	15.00	0.50	116.7226
5.00	10.00	15.00	0.50	119.5572
7.00	10.00	15.00	0.50	123.5441
1.00	11.00	15.00	0.50	128.9246
3.00	11.00	15.00	0.50	130.6816
5.00	11.00	15.00	0.50	133.9834
7.00	11.00	15.00	0.50	138.4859
1.00	12.00	15.00	0.50	142.4450
3.00	12.00	15.00	0.50	144.5538
5.00	12.00	15.00	0.50	148.3966
7.00	12.00	15.00	0.50	153.4653
1.00	13.00	15.00	0.50	155.8492
3.00	13.00	15.00	0.50	158.3697
5.00	13.00	15.00	0.50	162.8097
7.00	13.00	15.00	0.50	168.4753
9.00	13.00	15.00	0.50	174.6618
1.00	14.00	15.00	0.50	169.1634
3.00	14.00	15.00	0.50	172.1510
5.00	14.00	15.00	0.50	177.2293
7.00	14.00	15.00	0.50	183.5091
9.00	14.00	15.00	0.50	190.2193
1.00	15.00	15.00	0.50	182.4076
3.00	15.00	15.00	0.50	185.9128
5.00	15.00	15.00	0.50	191.6579
7.00	15.00	15.00	0.50	198.5609
9.00	15.00	15.00	0.50	205.8005
1.00	16.00	15.00	0.50	195.5969
3.00	16.00	15.00	0.50	199.6652
5.00	16.00	15.00	0.50	206.0959
7.00	16.00	15.00	0.50	213.6258
9.00	16.00	15.00	0.50	221.3975
1.00	17.00	15.00	0.50	208.7434
3.00	17.00	15.00	0.50	213.4144
5.00	17.00	15.00	0.50	220.5421
7.00	17.00	15.00	0.50	228.7001
9.00	17.00	15.00	0.50	237.0060
1.00	18.00	15.00	0.50	221.8562
3.00	18.00	15.00	0.50	227.1643
5.00	18.00	15.00	0.50	234.9950
7.00	18.00	15.00	0.50	243.7810
9.00	18.00	15.00	0.50	252.6229
1.00	19.00	15.00	0.50	234.9428
3.00	19.00	15.00	0.50	240.9169
5.00	19.00	15.00	0.50	249.4532
7.00	19.00	15.00	0.50	258.8664
1.00	20.00	15.00	0.50	248.0091
3.00	20.00	15.00	0.50	254.6730
5.00	20.00	15.00	0.50	263.9152
7.00	20.00	15.00	0.50	273.9549
1.00	3.00	20.00	0.50	17.3838
1.00	5.00	20.00	0.50	43.8275
3.00	5.00	20.00	0.50	45.3185
1.00	6.00	20.00	0.50	60.4637
3.00	6.00	20.00	0.50	61.5659
1.00	7.00	20.00	0.50	77.6713
3.00	7.00	20.00	0.50	78.5679
5.00	7.00	20.00	0.50	80.3146
1.00	8.00	20.00	0.50	94.7175
3.00	8.00	20.00	0.50	95.5374
5.00	8.00	20.00	0.50	97.1615
1.00	9.00	20.00	0.50	111.4093
3.00	9.00	20.00	0.50	112.2384
5.00	9.00	20.00	0.50	113.8896
7.00	9.00	20.00	0.50	116.3436
1.00	10.00	20.00	0.50	127.7556
3.00	10.00	20.00	0.50	128.6556
5.00	10.00	20.00	0.50	130.4446
7.00	10.00	20.00	0.50	133.0931
1.00	11.00	20.00	0.50	143.8126
3.00	11.00	20.00	0.50	144.8335
5.00	11.00	20.00	0.50	146.8477
7.00	11.00	20.00	0.50	149.7957
9.00	11.00	20.00	0.50	153.5727
1.00	12.00	20.00	0.50	159.6371
3.00	12.00	20.00	0.50	160.8232
5.00	12.00	20.00	0.50	163.1362
7.00	12.00	20.00	0.50	166.4658
9.00	12.00	20.00	0.50	170.6535
1.00	13.00	20.00	0.50	175.2765
3.00	13.00	20.00	0.50	176.6695
5.00	13.00	20.00	0.50	179.3451
7.00	13.00	20.00	0.50	183.1200
9.00	13.00	20.00	0.50	187.7697
1.00	14.00	20.00	0.50	190.7683
3.00	14.00	20.00	0.50	192.4080
5.00	14.00	20.00	0.50	195.5021
7.00	14.00	20.00	0.50	199.7712
9.00	14.00	20.00	0.50	204.9172
11.00	14.00	20.00	0.50	210.6016
1.00	15.00	20.00	0.50	206.1415
3.00	15.00	20.00	0.50	208.0669
5.00	15.00	20.00	0.50	211.6278
7.00	15.00	20.00	0.50	216.4275
9.00	15.00	20.00	0.50	222.0917
11.00	15.00	20.00	0.50	228.2475
1.00	16.00	20.00	0.50	221.4186
3.00	16.00	20.00	0.50	223.6677
5.00	16.00	20.00	0.50	227.7368
7.00	16.00	20.00	0.50	233.0930
9.00	16.00	20.00	0.50	239.2887
11.00	16.00	20.00	0.50	245.9199
1.00	17.00	20.00	0.50	236.6174
3.00	17.00	20.00	0.50	239.2271
5.00	17.00	20.00	0.50	243.8386
7.00	17.00	20.00	0.50	249.7691
9.00	17.00	20.00	0.50	256.5038
11.00	17.00	20.00	0.50	263.6146
1.00	18.00	20.00	0.50	251.7518
3.00	18.00	20.00	0.50	254.7575
5.00	18.00	20.00	0.50	259.9395
7.00	18.00	20.00	0.50	266.4556
9.00	18.00	20.00	0.50	273.7328
11.00	18.00	20.00	0.50	281.3256
1.00	19.00	20.00	0.50	266.8333
3.00	19.00	20.00	0.50	270.2686
5.00	19.00	20.00	0.50	276.0429
7.00	19.00	20.00	0.50	283.1512
9.00	19.00	20.00	0.50	290.9725
11.00	19.00	20.00	0.50	299.0488
1.00	20.00	20.00	0.50	281.8709
3.00	20.00	20.00	0.50	285.7674
5.00	20.00	20.00	0.50	292.1506
7.00	20.00	20.00	0.50	299.8546
9.00	20.00	20.00	0.50	308.2202
11.00	20.00	20.00	0.50	316.7810
1.00	3.00	25.00	0.50	17.3839
1.00	5.00	25.00	0.50	44.0149
3.00	5.00	25.00	0.50	45.5182
3.00	6.00	25.00	0.50	62.6120
1.00	7.00	25.00	0.50	80.4308
3.00	7.00	25.00	0.50	81.2774
5.00	7.00	25.00	0.50	82.9134
1.00	8.00	25.00	0.50	99.6516
3.00	8.00	25.00	0.50	100.3645
5.00	8.00	25.00	0.50	101.7679
1.00	9.00	25.00	0.50	118.6452
3.00	9.00	25.00	0.50	119.3060
5.00	9.00	25.00	0.50	120.6193
7.00	9.00	25.00	0.50	122.5791
1.00	10.00	25.00	0.50	137.2728
3.00	10.00	25.00	0.50	137.9372
5.00	10.00	25.00	0.50	139.2626
7.00	10.00	25.00	0.50	141.2405
9.00	10.00	25.00	0.50	143.8527
1.00	11.00	25.00	0.50	155.5451
3.00	11.00	25.00	0.50	156.2544
5.00	11.00	25.00	0.50	157.6687
7.00	11.00	25.00	0.50	159.7768
9.00	11.00	25.00	0.50	162.5556
1.00	12.00	25.00	0.50	173.5125
3.00	12.00	25.00	0.50	174.3004
5.00	12.00	25.00	0.50	175.8657
7.00	12.00	25.00	0.50	178.1855
9.00	12.00	25.00	0.50	181.2204
11.00	12.00	25.00	0.50	184.9044
1.00	13.00	25.00	0.50	191.2283
3.00	13.00	25.00	0.50	192.1247
5.00	13.00	25.00	0.50	193.8947
7.00	13.00	25.00	0.50	196.4937
9.00	13.00	25.00	0.50	199.8552
11.00	13.00	25.00	0.50	203.8862
1.00	14.00	25.00	0.50	208.7385
3.00	14.00	25.00	0.50	209.7714
5.00	14.00	25.00	0.50	211.7945
7.00	14.00	25.00	0.50	214.7299
9.00	14.00	25.00	0.50	218.4737
11.00	14.00	25.00	0.50	222.8992
1.00	15.00	25.00	0.50	226.0806
3.00	15.00	25.00	0.50	227.2773
5.00	15.00	25.00	0.50	229.5980
7.00	15.00	25.00	0.50	232.9184
9.00	15.00	25.00	0.50	237.0878
11.00	15.00	25.00	0.50	241.9418
13.00	15.00	25.00	0.50	247.2915
1.00	16.00	25.00	0.50	243.2847
3.00	16.00	25.00	0.50	244.6721
5.00	16.00	25.00	0.50	247.3316
7.00	16.00	25.00	0.50	251.0780
9.00	16.00	25.00	0.50	255.7057
11.00	16.00	25.00	0.50	261.0114
13.00	16.00	25.00	0.50	266.7785
1.00	17.00	25.00	0.50	260.3745
3.00	17.00	25.00	0.50	261.9794
5.00	17.00	25.00	0.50	265.0157
7.00	17.00	25.00	0.50	269.2221
9.00	17.00	25.00	0.50	274.3323
11.00	17.00	25.00	0.50	280.1052
13.00	17.00	25.00	0.50	286.3037
1.00	18.00	25.00	0.50	277.3692
3.00	18.00	25.00	0.50	279.2183
5.00	18.00	25.00	0.50	282.6663
7.00	18.00	25.00	0.50	287.3603
9.00	18.00	25.00	0.50	292.9699
11.00	18.00	25.00	0.50	299.2196
13.00	18.00	25.00	0.50	305.8553
1.00	19.00	25.00	0.50	294.2842
3.00	19.00	25.00	0.50	296.4040
5.00	19.00	25.00	0.50	300.2950
7.00	19.00	25.00	0.50	305.4984
9.00	19.00	25.00	0.50	311.6191
11.00	19.00	25.00	0.50	318.3511
13.00	19.00	25.00	0.50	325.4274
1.00	20.00	25.00	0.50	311.1319
3.00	20.00	25.00	0.50	313.5487
5.00	20.00	25.00	0.50	317.9105
7.00	20.00	25.00	0.50	323.6400
9.00	20.00	25.00	0.50	330.2791
11.00	20.00	25.00	0.50	337.4965
13.00	20.00	25.00	0.50	345.0154
1.00	3.00	30.00	0.50	17.3839
1.00	4.00	30.00	0.50	29.1271
3.00	5.00	30.00	0.50	45.5686
1.00	6.00	30.00	0.50	61.9331
3.00	6.00	30.00	0.50	63.0387
1.00	7.00	30.00	0.50	81.9236
3.00	7.00	30.00	0.50	82.7609
5.00	7.00	30.00	0.50	84.3720
1.00	8.00	30.00	0.50	102.8480
3.00	8.00	30.00	0.50	103.5208
5.00	8.00	30.00	0.50	104.8395
7.00	8.00	30.00	0.50	106.7599
1.00	9.00	30.00	0.50	123.8520
3.00	9.00	30.00	0.50	124.4377
5.00	9.00	30.00	0.50	125.5977
7.00	9.00	30.00	0.50	127.3116
9.00	9.00	30.00	0.50	129.7009
1.00	10.00	30.00	0.50	144.5698
3.00	10.00	30.00	0.50	145.1219
5.00	10.00	30.00	0.50	146.2216
7.00	10.00	30.00	0.50	147.8604
9.00	10.00	30.00	0.50	150.0247
1.00	11.00	30.00	0.50	164.9120
3.00	11.00	30.00	0.50	165.4684
5.00	11.00	30.00	0.50	166.5793
7.00	11.00	30.00	0.50	168.2402
9.00	11.00	30.00	0.50	170.4425
11.00	11.00	30.00	0.50	173.2745
1.00	12.00	30.00	0.50	184.8957
3.00	12.00	30.00	0.50	185.4853
5.00	12.00	30.00	0.50	186.6621
7.00	12.00	30.00	0.50	188.4208
9.00	12.00	30.00	0.50	190.7507
11.00	12.00	30.00	0.50	193.6321
1.00	13.00	30.00	0.50	204.5681
3.00	13.00	30.00	0.50	205.2147
5.00	13.00	30.00	0.50	206.5028
7.00	13.00	30.00	0.50	208.4212
9.00	13.00	30.00	0.50	210.9510
11.00	13.00	30.00	0.50	214.0625
13.00	13.00	30.00	0.50	217.7088
1.00	14.00	30.00	0.50	223.9789
3.00	14.00	30.00	0.50	224.7039
5.00	14.00	30.00	0.50	226.1429
7.00	14.00	30.00	0.50	228.2740
9.00	14.00	30.00	0.50	231.0638
11.00	14.00	30.00	0.50	234.4664
13.00	14.00	30.00	0.50	238.4184
1.00	15.00	30.00	0.50	243.1719
3.00	15.00	30.00	0.50	243.9953
5.00	15.00	30.00	0.50	245.6217
7.00	15.00	30.00	0.50	248.0122
9.00	15.00	30.00	0.50	251.1125
11.00	15.00	30.00	0.50	254.8547
13.00	15.00	30.00	0.50	259.1559
1.00	16.00	30.00	0.50	262.1838
3.00	16.00	30.00	0.50	263.1251
5.00	16.00	30.00	0.50	264.9731
7.00	16.00	30.00	0.50	267.6649
9.00	16.00	30.00	0.50	271.1181
11.00	16.00	30.00	0.50	275.2382
13.00	16.00	30.00	0.50	279.9202
1.00	17.00	30.00	0.50	281.0443
3.00	17.00	30.00	0.50	282.1229
5.00	17.00	30.00	0.50	284.2252
7.00	17.00	30.00	0.50	287.2557
9.00	17.00	30.00	0.50	291.0972
11.00	17.00	30.00	0.50	295.6248
13.00	17.00	30.00	0.50	300.7105
1.00	18.00	30.00	0.50	299.7779
3.00	18.00	30.00	0.50	301.0130
5.00	18.00	30.00	0.50	303.4007
7.00	18.00	30.00	0.50	306.8035
9.00	18.00	30.00	0.50	311.0624
11.00	18.00	30.00	0.50	316.0197
13.00	18.00	30.00	0.50	321.5250
1.00	19.00	30.00	0.50	318.4040
3.00	19.00	30.00	0.50	319.8151
5.00	19.00	30.00	0.50	322.5182
7.00	19.00	30.00	0.50	326.3228
9.00	19.00	30.00	0.50	331.0224
11.00	19.00	30.00	0.50	336.4257
13.00	19.00	30.00	0.50	342.3613
1.00	20.00	30.00	0.50	336.9389
3.00	20.00	30.00	0.50	338.5457
5.00	20.00	30.00	0.50	341.5923
7.00	20.00	30.00	0.50	345.8243
9.00	20.00	30.00	0.50	350.9831
11.00	20.00	30.00	0.50	356.8438
13.00	20.00	30.00	0.50	363.2165
1.00	3.00	35.00	0.50	17.3839
1.00	4.00	35.00	0.50	29.1272
3.00	5.00	35.00	0.50	45.5821
1.00	6.00	35.00	0.50	62.0928
3.00	6.00	35.00	0.50	63.2046
1.00	7.00	35.00	0.50	82.6954
3.00	7.00	35.00	0.50	83.5353
5.00	7.00	35.00	0.50	85.1483
1.00	8.00	35.00	0.50	104.8614
3.00	8.00	35.00	0.50	105.5213
5.00	8.00	35.00	0.50	106.8111
7.00	8.00	35.00	0.50	108.6785
1.00	9.00	35.00	0.50	127.5531
3.00	9.00	35.00	0.50	128.1042
5.00	9.00	35.00	0.50	129.1930
7.00	9.00	35.00	0.50	130.7949
9.00	9.00	35.00	0.50	133.1562
1.00	10.00	35.00	0.50	150.1543
3.00	10.00	35.00	0.50	150.6485
5.00	10.00	35.00	0.50	151.6309
7.00	10.00	35.00	0.50	153.0905
9.00	10.00	35.00	0.50	155.0773
11.00	10.00	35.00	0.50	157.4984
1.00	11.00	35.00	0.50	172.4240
3.00	11.00	35.00	0.50	172.8978
5.00	11.00	35.00	0.50	173.8429
7.00	11.00	35.00	0.50	175.2545
9.00	11.00	35.00	0.50	177.1252
11.00	11.00	35.00	0.50	179.4443
1.00	12.00	35.00	0.50	194.3125
3.00	12.00	35.00	0.50	194.7925
5.00	12.00	35.00	0.50	195.7515
7.00	12.00	35.00	0.50	197.1868
9.00	12.00	35.00	0.50	199.0937
11.00	12.00	35.00	0.50	201.4639
13.00	12.00	35.00	0.50	204.6202
1.00	13.00	35.00	0.50	215.8435
3.00	13.00	35.00	0.50	216.3508
5.00	13.00	35.00	0.50	217.3639
7.00	13.00	35.00	0.50	218.8797
9.00	13.00	35.00	0.50	220.8922
11.00	13.00	35.00	0.50	223.3912
13.00	13.00	35.00	0.50	226.3664
1.00	14.00	35.00	0.50	237.0622
3.00	14.00	35.00	0.50	237.6143
5.00	14.00	35.00	0.50	238.7154
7.00	14.00	35.00	0.50	240.3592
9.00	14.00	35.00	0.50	242.5349
11.00	14.00	35.00	0.50	245.2262
13.00	14.00	35.00	0.50	248.4091
1.00	15.00	35.00	0.50	258.0150
3.00	15.00	35.00	0.50	258.6278
5.00	15.00	35.00	0.50	259.8471
